Row ID,Order ID,Order Date,Ship Date,Month ,Season,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Quantity,Sub-Category,Product Name,Net Sales
115,41259857,10/9/2019,10/11/2019,October,Summer,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,14,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72
116,12170116,12/26/2018,12/28/2018,December,Spring,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,42,Paper,Xerox 1921,23.976
117,89941300,2/16/2018,2/18/2018,February,Summer,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,32,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464
118,50708871,8/4/2018,8/6/2018,August,Fall,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,32,Tables,Hon Racetrack Conference Tables,787.53
119,56874633,9/29/2016,10/1/2016,October,Fall,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,49,Binders,GBC DocuBind 300 Electric Binding Machine,157.794
120,63695486,10/1/2016,10/3/2016,October,Spring,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,10,Furnishings,Artistic Insta-Plaque,47.04
121,80627699,8/17/2018,8/19/2018,August,Fall,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,2,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84
122,82767320,5/2/2016,5/4/2016,May,Fall,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,14,Storage,"Companion Letter/Legal File, Black",226.56
123,39583958,8/11/2017,8/13/2017,August,Fall,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,43,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02
124,41252232,12/4/2019,12/6/2019,December,Summer,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,12,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04
125,41437537,10/6/2019,10/8/2019,October,Fall,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,13,Chairs,Global Deluxe High-Back Manager's Chair,600.558
126,22076919,11/7/2017,11/9/2017,November,Summer,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,37,Tables,Bevis 44 x 96 Conference Tables,617.7
127,87627063,10/31/2017,11/2/2017,November,Fall,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,25,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388
128,85003510,2/24/2017,2/26/2017,February,Summer,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,50,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992
129,45173650,10/13/2016,10/15/2016,October,Summer,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,27,Chairs,"Global Task Chair, Black",81.424
130,34268174,5/4/2018,5/6/2018,May,Fall,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,12,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56
131,64149053,9/7/2017,9/9/2017,September,Summer,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,8,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97
132,69903387,7/25/2018,7/27/2018,July,Spring,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,25,Paper,Xerox 1916,78.304
133,93601768,8/18/2016,8/20/2016,August,Summer,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,12,Fasteners,Staples,21.456
134,56340311,6/29/2016,7/1/2016,July,Summer,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,1,Paper,Xerox 195,20.04
135,37547597,12/6/2019,12/8/2019,December,Fall,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,31,Paper,Xerox 1880,35.44
136,75594329,6/13/2018,6/15/2018,June,Summer,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,16,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52
137,31322821,7/2/2019,7/4/2019,July,Fall,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,9,Fasteners,Ideal Clamps,4.02
138,47061127,6/14/2017,6/16/2017,June,Summer,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,50,Binders,GBC Wire Binding Strips,76.176
139,97000010,11/3/2019,11/5/2019,November,Fall,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,15,Supplies,Fiskars Softgrip Scissors,65.88
140,51415882,6/24/2019,6/26/2019,June,Spring,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,44,Furnishings,Longer-Life Soft White Bulbs,43.12
141,42638567,4/20/2016,4/22/2016,April,Spring,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,3,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8
142,86743744,1/12/2017,1/14/2017,January,Fall,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,25,Art,Newell 343,8.82
143,31295064,9/29/2019,10/1/2019,October,Fall,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,39,Envelopes,Convenience Packs of Business Envelopes,10.86
144,97907875,4/19/2016,4/21/2016,April,Fall,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,9,Paper,Xerox 1911,143.7
145,30071549,12/17/2016,12/19/2016,December,Spring,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,9,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
146,19905192,7/31/2016,8/2/2016,August,Spring,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,32,Storage,Safco Industrial Wire Shelving,671.93
147,63992739,4/14/2017,4/16/2017,April,Fall,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,38,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888
148,79555860,2/23/2016,2/25/2016,February,Fall,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,33,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45
149,37104341,11/26/2017,11/28/2017,November,Spring,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,11,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
150,11658522,8/22/2017,8/24/2017,August,Spring,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,19,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151,71770323,7/26/2018,7/28/2018,July,Spring,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,29,Binders,GBC Prestige Therm-A-Bind Covers,171.55
152,45963929,11/4/2016,11/6/2016,November,Fall,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,34,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153,18222877,10/14/2019,10/16/2019,October,Fall,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,27,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
154,69185013,10/31/2017,11/2/2017,November,Fall,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,7,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38
155,76828532,2/28/2019,3/2/2019,March,Fall,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,42,Paper,Xerox 1883,105.52
156,70478723,4/11/2017,4/13/2017,April,Fall,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,13,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88
157,27860158,7/23/2016,7/25/2016,July,Spring,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,22,Art,Newell 311,6.63
158,44083359,2/15/2017,2/17/2017,February,Fall,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,44,Chairs,Global Deluxe High-Back Manager's Chair,457.568
159,26136795,9/19/2017,9/21/2017,September,Fall,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,38,Labels,Avery 519,14.62
160,82691340,7/30/2019,8/1/2019,August,Spring,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,32,Phones,Avaya 5420 Digital phone,944.93
161,25412395,11/14/2018,11/16/2018,November,Summer,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,44,Paper,Xerox 1920,5.98
162,34643280,10/12/2016,10/14/2016,October,Fall,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,29,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163,50552974,4/16/2016,4/18/2016,April,Fall,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,16,Envelopes,Staple envelope,28.4
164,96162697,10/20/2018,10/22/2018,October,Fall,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,12,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165,67580401,7/7/2016,7/9/2016,July,Summer,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,12,Art,BIC Brite Liner Highlighters,9.936
166,91658882,7/24/2017,7/26/2017,July,Fall,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,47,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167,27233344,2/17/2016,2/19/2016,February,Spring,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,37,Storage,Space Solutions HD Industrial Steel Shelving.,275.928
168,84457394,4/11/2019,4/13/2019,April,Fall,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,10,Chairs,SAFCO Arco Folding Chair,1740.06
169,52964191,6/2/2016,6/4/2016,June,Spring,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,30,Art,Sanford Liquid Accent Highlighters,32.064
170,34654426,2/7/2019,2/9/2019,February,Fall,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,17,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
171,89248379,2/17/2016,2/19/2016,February,Fall,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,35,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172,68442251,9/29/2016,10/1/2016,October,Fall,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,10,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
173,62391972,8/10/2019,8/12/2019,August,Spring,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,2,Paper,Xerox 1913,110.96
174,71758547,12/24/2018,12/26/2018,December,Spring,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,25,Chairs,"Global Value Steno Chair, Gray",340.144
175,19307321,5/31/2017,6/2/2017,June,Summer,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,3,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
176,29500498,5/22/2018,5/24/2018,May,Fall,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,37,Labels,Avery 51,20.16
177,82824575,1/10/2017,1/12/2017,January,Fall,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,22,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178,94169155,10/30/2019,11/1/2019,November,Fall,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,22,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
179,19269546,7/24/2016,7/26/2016,July,Summer,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,37,Supplies,Acme Rosewood Handle Letter Opener,15.88
180,55426580,9/27/2017,9/29/2017,September,Spring,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,2,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181,64599215,3/11/2016,3/13/2016,March,Fall,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,41,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,11511427,6/14/2019,6/16/2019,June,Summer,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,30,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
183,57842633,1/5/2016,1/7/2016,January,Fall,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,10,Phones,AT&T TR1909W,503.96
184,95147985,5/18/2018,5/20/2018,May,Summer,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,15,Phones,Nokia Lumia 521 (T-Mobile),149.95
185,73261602,5/27/2018,5/29/2018,May,Spring,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,20,Accessories,HP Standard 104 key PS/2 Keyboard,29
186,53143040,12/27/2019,12/29/2019,December,Fall,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,39,Binders,Avery Poly Binder Pockets,7.16
187,63663006,4/26/2017,4/28/2017,April,Spring,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,42,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,56792634,11/14/2019,11/16/2019,November,Summer,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,47,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189,93933667,9/19/2017,9/21/2017,September,Summer,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,47,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190,25551309,9/8/2016,9/10/2016,September,Fall,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,39,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
191,92472071,4/29/2018,5/1/2018,May,Spring,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,37,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
192,94091754,3/1/2016,3/3/2016,March,Summer,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,15,Paper,Xerox 205,51.84
193,59212225,2/10/2019,2/12/2019,February,Fall,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,9,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194,64436528,1/26/2017,1/28/2017,January,Fall,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,14,Art,4009 Highlighters by Sanford,19.9
195,46001960,7/2/2019,7/4/2019,July,Spring,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,45,Envelopes,Poly String Tie Envelopes,14.28
196,49641746,9/14/2016,9/16/2016,September,Fall,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,4,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,17707227,7/10/2019,7/12/2019,July,Summer,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,35,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
